id,value1,value2
25750,62,70,13
25751,16,48,47
25752,76,84,35
25753,25,36,60
25754,38,14,1
25755,79,94,65
25756,94,46,60
25757,66,80,17
25758,45,38,16
25759,77,90,35
25760,67,17,97
25761,53,91,63
25762,6,38,24
25763,5,65,47
25764,57,50,43
25765,63,67,23
25766,41,16,23
25767,92,4,15
25768,56,94,53
25769,52,25,16
25770,10,37,46
25771,64,37,22
25772,98,92,17
25773,64,63,98
25774,71,13,26
25775,3,23,30
25776,95,40,35
25777,89,19,23
25778,53,40,26
25779,94,45,79
25780,13,83,85
25781,2,18,89
25782,15,15,71
25783,69,19,68
25784,81,57,75
25785,11,25,46
25786,69,81,92
25787,6,44,73
25788,78,29,33
25789,37,34,100
25790,52,4,41
25791,64,24,30
25792,57,74,84
25793,56,54,69
25794,25,4,79
25795,67,93,7
25796,94,41,19
25797,60,22,85
25798,36,53,80
25799,5,73,25
25800,49,7,17
25801,61,4,16
25802,33,52,70
25803,25,1,10
25804,82,39,54
25805,90,41,40
25806,62,27,7
25807,71,69,1
25808,27,81,19
25809,43,26,32
25810,53,38,33
25811,30,44,86
25812,100,25,77
25813,30,82,89
25814,17,71,42
25815,98,83,15
25816,56,26,65
25817,35,7,76
25818,52,48,49
25819,77,74,66
25820,66,51,42
25821,85,69,11
25822,62,28,89
25823,92,9,43
25824,85,63,71
25825,58,69,8
25826,29,46,86
25827,39,66,99
25828,60,44,26
25829,54,27,71
25830,22,46,35
25831,99,30,32
25832,35,32,79
25833,24,38,88
25834,65,99,64
25835,79,91,39
25836,85,56,74
25837,47,60,14
25838,81,16,59
25839,70,8,76
25840,16,86,10
25841,31,71,64
25842,29,65,83
25843,56,76,42
25844,86,61,65
25845,32,72,97
25846,14,5,66
25847,29,21,15
25848,56,52,18
25849,6,66,95
25850,30,62,36
25851,1,77,49
25852,43,2,29
25853,54,2,88
25854,84,47,46
25855,62,86,50
25856,9,30,9
25857,80,92,7
25858,10,16,75
25859,24,93,14
25860,93,84,69
25861,57,82,56
25862,12,59,84
25863,21,75,42
25864,85,23,20
25865,27,32,28
25866,78,29,13
25867,17,3,2
25868,14,86,83
25869,10,3,34
25870,27,32,10
25871,92,85,61
25872,8,23,24
25873,11,62,64
25874,88,39,100
25875,64,42,24
25876,92,37,79
25877,55,81,9
25878,21,45,59
25879,91,52,4
25880,39,32,22
25881,33,40,50
25882,68,45,62
25883,98,97,60
25884,93,8,72
25885,66,38,13
25886,18,30,41
25887,39,77,82
25888,37,27,32
25889,69,17,97
25890,82,37,37
25891,65,7,71
25892,38,23,62
25893,89,36,7
25894,44,98,2
25895,90,86,64
25896,36,36,74
25897,24,56,73
25898,39,82,15
25899,89,82,68
25900,49,21,44
25901,19,81,62
25902,90,98,70
25903,4,36,26
25904,46,92,30
25905,92,99,67
25906,71,36,56
25907,61,74,59
25908,36,83,92
25909,87,17,40
25910,59,48,86
25911,27,44,8
25912,5,54,45
25913,59,30,5
25914,48,42,83
25915,89,56,13
25916,76,57,11
25917,42,46,48
25918,28,43,97
25919,99,22,87
25920,81,54,17
25921,46,51,47
25922,99,63,76
25923,71,93,46
25924,97,40,80
25925,6,54,36
25926,100,67,13
25927,66,15,95
25928,8,6,67
25929,69,25,70
25930,53,83,98
25931,81,91,97
25932,48,54,44
25933,78,33,40
25934,40,95,88
25935,11,78,100
25936,39,67,96
25937,47,25,97
25938,30,80,89
25939,76,69,18
25940,32,6,4
25941,98,97,45
25942,75,24,97
25943,40,82,31
25944,78,5,4
25945,58,68,31
25946,47,87,8
25947,61,3,11
25948,40,37,36
25949,12,26,71
25950,75,59,1
25951,62,51,68
25952,29,77,69
25953,38,59,92
25954,2,62,21
25955,45,41,95
25956,56,43,68
25957,20,33,80
25958,35,93,55
25959,31,74,92
25960,18,59,62
25961,95,6,12
25962,7,49,14
25963,99,28,70
25964,73,4,59
25965,14,77,36
25966,83,82,70
25967,43,15,47
25968,78,20,90
25969,23,74,57
25970,77,64,78
25971,51,2,4
25972,13,34,36
25973,30,25,92
25974,78,6,68
25975,49,89,71
25976,65,75,37
25977,5,25,4
25978,99,17,58
25979,24,54,38
25980,42,30,39
25981,59,37,11
25982,54,56,36
25983,30,90,26
25984,89,28,12
25985,59,17,57
25986,60,12,88
25987,39,99,49
25988,70,12,66
25989,98,97,89
25990,22,94,63
25991,64,54,16
25992,55,53,73
25993,72,17,50
25994,40,51,99
25995,38,93,50
25996,72,50,31
25997,78,85,85
25998,76,12,28
25999,86,23,11
26000,21,55,86
26001,89,23,86
26002,92,73,43
26003,92,91,52
26004,96,35,79
26005,70,66,63
26006,66,99,55
26007,1,21,91
26008,1,9,53
26009,57,61,34
26010,34,43,5
26011,62,22,25
26012,50,63,80
26013,47,6,91
26014,17,85,61
26015,94,77,50
26016,33,97,37
26017,89,5,29
26018,57,66,2
26019,24,58,22
26020,75,38,72
26021,75,80,18
26022,53,100,35
26023,88,71,47
26024,59,54,92
26025,72,52,8
26026,36,90,53
26027,23,67,25
26028,87,27,27
26029,70,80,86
26030,16,43,17
26031,30,83,55
26032,63,58,96
26033,69,35,78
26034,55,46,67
26035,25,74,91
26036,4,15,84
26037,35,3,41
26038,79,32,48
26039,13,33,82
26040,95,100,96
26041,59,38,9
26042,23,32,17
26043,22,43,5
26044,2,72,33
26045,41,72,37
26046,53,74,52
26047,80,31,66
26048,35,37,67
26049,87,65,11
26050,17,65,62
26051,63,83,27
26052,57,25,59
26053,6,23,43
26054,67,97,85
26055,57,100,70
26056,78,57,24
26057,43,76,48
26058,8,75,69
26059,4,36,32
26060,96,37,51
26061,43,13,52
26062,30,36,81
26063,31,100,58
26064,55,34,7
26065,80,39,4
26066,46,55,6
26067,22,1,91
26068,53,8,22
26069,71,10,100
26070,65,8,49
26071,44,16,11
26072,60,5,85
26073,85,76,9
26074,53,41,95
26075,86,12,10
26076,26,68,58
26077,30,33,25
26078,50,38,21
26079,49,47,96
26080,6,36,91
26081,72,95,89
26082,98,38,42
26083,76,38,18
26084,88,45,97
26085,48,67,77
26086,70,2,31
26087,83,37,18
26088,38,1,33
26089,64,88,12
26090,31,27,33
26091,40,97,91
26092,12,100,74
26093,57,97,15
26094,49,75,1
26095,49,83,33
26096,38,78,62
26097,82,23,9
26098,40,70,97
26099,75,85,45
26100,64,92,9
26101,32,71,39
26102,31,58,28
26103,41,92,41
26104,11,33,47
26105,80,31,83
26106,90,76,6
26107,85,94,73
26108,82,47,44
26109,36,91,34
26110,16,46,39
26111,81,40,100
26112,62,32,62
26113,86,21,45
26114,8,53,34
26115,1,17,2
26116,13,50,42
26117,34,7,58
26118,27,70,23
26119,93,27,69
26120,40,48,6
26121,5,66,62
26122,82,40,61
26123,70,72,31
26124,42,22,67
26125,33,47,79
26126,30,16,78
26127,87,28,56
26128,49,7,36
26129,6,40,68
26130,48,48,56
26131,51,73,42
26132,27,90,14
26133,1,93,88
26134,66,33,36
26135,17,8,16
26136,19,64,86
26137,55,76,43
26138,76,6,83
26139,78,60,64
26140,66,6,45
26141,10,92,23
26142,40,79,96
26143,14,87,88
26144,57,28,24
26145,73,100,37
26146,44,54,76
26147,97,87,34
26148,37,81,40
26149,85,20,64
26150,18,25,69
26151,56,76,54
26152,53,30,50
26153,95,97,76
26154,58,81,56
26155,10,72,55
26156,94,77,99
26157,28,97,76
26158,11,87,52
26159,17,17,77
26160,2,26,88
26161,45,96,43
26162,66,64,41
26163,68,41,32
26164,94,65,66
26165,98,9,69
26166,75,91,70
26167,62,91,17
26168,43,71,59
26169,84,75,61
26170,83,85,42
26171,52,13,56
26172,84,65,62
26173,34,51,80
26174,50,47,15
26175,82,57,59
26176,64,56,76
26177,50,63,40
26178,12,57,72
26179,79,53,52
26180,11,43,30
26181,25,37,34
26182,63,44,1
26183,73,23,93
26184,20,34,85
26185,19,44,40
26186,49,75,4
26187,40,90,75
26188,54,26,77
26189,22,13,44
26190,33,34,54
26191,31,10,19
26192,79,31,33
26193,25,53,54
26194,8,4,5
26195,11,4,85
26196,21,84,70
26197,1,15,10
26198,97,13,36
26199,21,49,12
26200,28,14,97
26201,27,26,2
26202,30,1,63
26203,79,48,44
26204,99,77,52
26205,84,35,54
26206,76,82,74
26207,9,52,18
26208,8,93,54
26209,91,35,93
26210,32,56,75
26211,49,56,23
26212,21,53,23
26213,57,62,19
26214,95,81,59
26215,87,28,94
26216,67,81,59
26217,94,58,79
26218,25,45,11
26219,27,93,89
26220,23,25,88
26221,82,24,82
26222,4,98,92
26223,94,93,1
26224,68,75,39
26225,60,55,27
26226,91,8,90
26227,31,85,28
26228,47,35,55
26229,68,80,1
26230,67,5,1
26231,73,99,96
26232,35,24,46
26233,19,38,99
26234,25,33,52
26235,21,80,7
26236,39,48,82
26237,99,50,22
26238,66,74,45
26239,79,8,95
26240,90,77,33
26241,36,77,89
26242,65,39,71
26243,21,3,94
26244,2,8,14
26245,84,88,82
26246,51,85,75
26247,36,88,44
26248,84,35,78
26249,3,10,11
26250,25,95,79
26251,44,64,51
26252,11,7,52
26253,31,58,100
26254,63,16,78
26255,56,99,10
26256,58,34,84
26257,14,28,34
26258,93,16,39
26259,74,87,85
26260,82,95,95
26261,74,40,3
26262,87,97,99
26263,70,29,81
26264,36,84,43
26265,53,93,14
26266,75,92,82
26267,19,32,46
26268,1,60,50
26269,1,64,94
26270,3,53,32
26271,22,28,77
26272,93,98,94
26273,13,41,70
26274,42,12,58
26275,45,2,97
26276,64,24,81
26277,23,34,22
26278,5,39,54
26279,30,76,20
26280,93,83,5
26281,97,37,43
26282,59,89,14
26283,19,14,56
26284,64,98,30
26285,29,84,46
26286,47,25,18
26287,26,64,55
26288,20,52,76
26289,11,100,18
26290,45,57,25
26291,27,83,24
26292,6,53,24
26293,37,92,2
26294,49,60,56
26295,76,47,81
26296,60,53,87
26297,77,99,13
26298,46,73,66
26299,58,1,38
26300,34,39,84
26301,81,87,27
26302,52,73,84
26303,23,59,97
26304,86,83,26
26305,61,92,6
26306,8,39,65
26307,19,6,9
26308,45,44,15
26309,36,24,97
26310,13,81,37
26311,17,27,95
26312,73,98,85
26313,26,24,44
26314,93,81,3
26315,22,39,77
26316,85,32,55
26317,55,76,37
26318,15,18,82
26319,55,13,92
26320,86,66,19
26321,29,99,40
26322,13,7,63
26323,55,97,47
26324,60,75,88
26325,96,34,21
26326,83,20,34
26327,75,5,89
26328,95,92,19
26329,11,85,76
26330,36,50,6
26331,25,22,69
26332,98,96,70
26333,76,11,15
26334,83,100,34
26335,26,19,32
26336,44,84,20
26337,52,99,71
26338,9,3,30
26339,49,83,8
26340,25,83,10
26341,56,58,90
26342,67,28,45
26343,14,72,52
26344,34,14,49
26345,87,65,16
26346,60,2,65
26347,99,78,11
26348,3,18,3
26349,63,7,65
26350,17,73,85
26351,60,3,95
26352,59,75,53
26353,56,16,82
26354,18,21,42
26355,84,26,90
26356,82,17,46
26357,47,33,94
26358,34,8,22
26359,57,60,54
26360,19,82,18
26361,30,25,60
26362,7,31,68
26363,7,3,60
26364,3,84,8
26365,10,62,6
26366,43,1,85
26367,74,12,2
26368,25,80,93
26369,80,15,33
26370,41,90,78
26371,90,11,16
26372,22,40,24
26373,94,99,93
26374,40,36,1
26375,12,89,59
26376,57,43,20
26377,30,17,9
26378,16,30,76
26379,93,43,81
26380,78,12,95
26381,20,65,56
26382,85,94,73
26383,74,14,65
26384,44,2,2
26385,11,39,74
26386,28,45,63
26387,20,90,72
26388,37,81,3
26389,98,37,87
26390,57,60,31
26391,3,28,81
26392,57,64,18
26393,88,100,77
26394,54,42,12
26395,44,97,80
26396,34,79,93
26397,62,88,34
26398,41,51,98
26399,50,99,49
26400,31,52,96
26401,18,51,58
26402,60,36,23
26403,94,78,77
26404,62,47,74
26405,42,5,93
26406,9,52,49
26407,42,75,36
26408,89,87,52
26409,19,53,58
26410,45,85,95
26411,76,90,1
26412,29,13,12
26413,22,61,36
26414,29,60,33
26415,51,76,22
26416,37,23,22
26417,46,28,92
26418,31,26,96
26419,30,84,43
26420,81,44,62
26421,15,35,72
26422,66,90,63
26423,98,19,94
26424,33,8,5
26425,13,98,34
26426,7,90,51
26427,15,41,69
26428,32,12,85
26429,30,65,62
26430,100,28,31
26431,83,72,92
26432,67,7,1
26433,38,43,19
26434,81,11,5
26435,73,23,93
26436,8,6,52
26437,52,86,26
26438,33,92,31
26439,51,64,79
26440,54,1,87
26441,20,88,90
26442,16,39,38
26443,76,42,22
26444,3,33,18
26445,45,19,86
26446,100,63,61
26447,80,27,16
26448,19,42,43
26449,26,72,21
26450,50,78,16
26451,23,28,65
26452,24,9,49
26453,24,36,9
26454,94,36,67
26455,77,41,68
26456,3,20,75
26457,93,11,23
26458,87,67,28
26459,34,5,76
26460,51,83,94
26461,15,21,34
26462,94,47,69
26463,12,8,93
26464,11,92,47
26465,33,64,61
26466,75,39,4
26467,85,34,53
26468,3,51,47
26469,26,17,45
26470,51,4,94
26471,75,20,12
26472,61,58,52
26473,35,87,89
26474,42,61,20
26475,87,10,55
26476,19,78,4
26477,65,96,36
26478,32,30,10
26479,72,37,65
26480,19,25,63
26481,38,86,65
26482,43,59,10
26483,56,89,81
26484,48,47,47
26485,13,95,51
26486,73,26,29
26487,74,56,99
26488,13,8,26
26489,85,15,42
26490,68,99,75
26491,18,72,89
26492,19,10,40
26493,50,39,44
26494,88,80,70
26495,16,47,44
26496,35,56,65
26497,38,18,54
26498,75,11,60
26499,74,38,98
26500,51,23,57
26501,10,88,33
26502,36,98,67
26503,95,30,72
26504,92,4,49
26505,19,61,5
26506,39,38,72
26507,7,18,40
26508,34,46,7
26509,22,51,55
26510,8,66,38
26511,76,70,19
26512,47,75,59
26513,14,18,95
26514,39,34,47
26515,35,75,98
26516,27,4,68
26517,2,1,65
26518,83,58,1
26519,54,28,88
26520,60,19,16
26521,29,86,37
26522,42,100,43
26523,74,55,67
26524,88,66,100
26525,75,42,93
26526,37,97,84
26527,75,42,79
26528,51,10,45
26529,79,60,53
26530,55,18,77
26531,62,53,95
26532,82,51,58
26533,30,43,78
26534,8,93,40
26535,15,25,76
26536,17,93,42
26537,49,29,58
26538,12,11,94
26539,61,14,90
26540,55,81,32
26541,82,39,29
26542,75,13,90
26543,76,4,31
26544,46,75,4
26545,66,45,79
26546,33,64,83
26547,84,94,63
26548,92,72,41
26549,95,49,49
26550,30,42,24
26551,1,59,44
26552,90,65,57
26553,34,3,5
26554,62,92,21
26555,95,81,57
26556,72,66,38
26557,46,87,72
26558,53,48,81
26559,55,17,29
26560,94,28,17
26561,61,50,6
26562,45,55,39
26563,59,100,66
26564,99,66,33
26565,71,77,72
26566,98,83,72
26567,42,7,12
26568,70,4,76
26569,16,48,96
26570,68,70,5
26571,17,54,4
26572,33,2,93
26573,46,98,53
26574,18,50,25
26575,98,71,95
26576,29,87,48
26577,64,9,1
26578,32,72,41
26579,28,17,61
26580,47,65,57
26581,28,36,76
26582,99,33,22
26583,24,58,59
26584,59,43,98
26585,37,46,21
26586,1,8,28
26587,35,65,78
26588,78,2,71
26589,55,87,37
26590,12,30,94
26591,65,60,85
26592,26,77,18
26593,33,99,19
26594,25,46,5
26595,53,82,27
26596,78,75,38
26597,3,43,29
26598,86,32,30
26599,99,67,22
26600,37,55,54
26601,9,25,94
26602,50,63,92
26603,25,67,92
26604,100,22,21
26605,88,1,88
26606,10,52,54
26607,28,6,26
26608,28,23,79
26609,66,28,79
26610,25,93,39
26611,66,8,89
26612,97,39,71
26613,81,28,51
26614,13,79,76
26615,13,82,24
26616,19,8,96
26617,49,41,61
26618,93,21,57
26619,51,66,91
26620,77,99,25
26621,97,31,82
26622,89,57,60
26623,32,8,16
26624,76,62,94
26625,56,87,54
26626,23,57,12
26627,33,97,70
26628,84,17,29
26629,87,100,76
26630,36,37,61
26631,54,41,59
26632,34,85,2
26633,75,38,81
26634,84,4,81
26635,15,40,51
26636,24,7,20
26637,16,54,95
26638,32,70,9
26639,19,78,75
26640,66,52,53
26641,10,91,44
26642,36,1,31
26643,38,43,67
26644,51,67,39
26645,94,30,99
26646,27,96,18
26647,34,75,94
26648,57,46,27
26649,41,4,56
26650,69,11,7
26651,4,86,71
26652,57,31,11
26653,93,44,21
26654,97,26,85
26655,14,76,71
26656,79,82,78
26657,96,20,57
26658,1,56,81
26659,29,3,33
26660,76,62,33
26661,43,92,48
26662,18,72,74
26663,91,68,3
26664,47,42,78
26665,49,51,76
26666,87,20,86
26667,54,84,50
26668,16,72,26
26669,49,100,61
26670,65,49,11
26671,99,59,39
26672,6,56,59
26673,37,22,14
26674,23,35,7
26675,87,29,17
26676,25,36,68
26677,7,1,66
26678,42,14,67
26679,37,100,28
26680,41,73,92
26681,85,69,90
26682,7,84,42
26683,64,76,1
26684,14,91,19
26685,69,60,37
26686,70,8,57
26687,39,54,16
26688,49,82,99
26689,20,95,92
26690,63,95,67
26691,37,72,24
26692,61,26,64
26693,88,49,60
26694,41,27,60
26695,94,77,3
26696,6,68,78
26697,89,17,49
26698,23,69,82
26699,58,76,83
26700,31,83,75
26701,24,80,35
26702,37,1,41
26703,69,58,62
26704,28,55,14
26705,55,90,45
26706,32,53,20
26707,58,98,8
26708,93,33,95
26709,66,43,91
26710,7,94,71
26711,28,82,63
26712,9,51,3
26713,41,28,95
26714,69,100,88
26715,93,80,46
26716,56,71,54
26717,71,26,41
26718,20,18,62
26719,35,17,21
26720,98,20,57
26721,98,89,21
26722,41,76,34
26723,99,93,43
26724,85,44,51
26725,63,4,25
26726,51,4,37
26727,34,35,29
26728,72,33,10
26729,17,89,59
26730,20,3,99
26731,79,100,65
26732,35,18,19
26733,58,69,38
26734,26,83,5
26735,42,9,29
26736,8,82,32
26737,82,29,97
26738,73,89,44
26739,56,84,1
26740,97,90,61
26741,52,38,42
26742,50,30,11
26743,86,66,70
26744,93,100,64
26745,37,11,84
26746,41,29,45
26747,41,41,26
26748,2,97,19
26749,97,24,10
26750,56,14,63
26751,57,10,20
26752,100,33,65
26753,43,59,43
26754,64,30,42
26755,1,58,59
26756,93,16,51
26757,81,35,3
26758,70,63,88
26759,75,85,31
26760,26,34,14
26761,84,12,34
26762,11,41,96
26763,66,47,2
26764,17,90,72
26765,46,29,54
26766,30,67,55
26767,79,69,76
26768,37,68,59
26769,1,82,24
26770,17,61,76
26771,96,80,89
26772,70,13,13
26773,86,67,90
26774,93,17,54
26775,23,33,10
26776,34,13,27
26777,85,57,81
26778,19,53,50
26779,64,8,29
26780,43,36,32
26781,36,72,22
26782,28,74,47
26783,39,53,54
26784,4,37,79
26785,68,100,54
26786,62,9,70
26787,58,57,17
26788,67,57,51
26789,34,41,52
26790,81,78,48
26791,81,94,71
26792,44,26,42
26793,83,89,50
26794,99,55,47
26795,10,35,94
26796,16,87,3
26797,61,59,63
26798,51,5,60
26799,78,65,25
26800,21,40,5
26801,33,13,73
26802,40,35,84
26803,90,42,69
26804,41,55,12
26805,68,10,21
26806,30,74,87
26807,8,99,33
26808,91,18,55
26809,49,87,69
26810,17,69,54
26811,95,56,3
26812,16,12,87
26813,79,71,70
26814,100,32,47
26815,17,78,56
26816,27,94,52
26817,68,92,78
26818,93,99,58
26819,61,19,75
26820,55,50,57
26821,13,26,44
26822,59,61,5
26823,36,3,35
26824,56,43,84
26825,43,70,47
26826,73,7,42
26827,93,93,38
26828,58,23,66
26829,64,82,12
26830,33,10,20
26831,71,34,2
26832,97,4,57
26833,37,70,96
26834,95,60,7
26835,31,66,7
26836,58,24,4
26837,8,52,39
26838,21,82,33
26839,41,20,81
26840,49,40,75
26841,75,64,22
26842,17,77,54
26843,65,5,16
26844,62,40,32
26845,9,61,91
26846,48,53,60
26847,12,20,90
26848,43,18,87
26849,59,76,61
26850,99,40,9
26851,100,12,97
26852,16,56,12
26853,29,15,9
26854,39,71,68
26855,10,4,77
26856,33,98,72
26857,13,29,4
26858,82,41,60
26859,5,73,65
26860,12,85,79
26861,24,53,11
26862,63,54,67
26863,43,86,35
26864,18,3,66
26865,92,40,28
26866,93,97,75
26867,56,20,38
26868,4,68,7
26869,67,30,81
26870,65,100,21
26871,98,34,91
26872,49,96,93
26873,27,27,13
26874,48,42,15
26875,38,35,86
26876,77,3,32
26877,49,18,1
26878,13,96,82
26879,3,42,8
26880,19,23,39
26881,92,100,20
26882,28,6,56
26883,29,68,54
26884,96,7,75
26885,68,55,31
26886,23,88,46
26887,32,94,40
26888,40,42,18
26889,40,66,59
26890,100,15,30
26891,74,14,40
26892,59,91,78
26893,71,11,29
26894,31,84,71
26895,10,40,89
26896,63,76,39
26897,24,71,45
26898,13,10,31
26899,85,69,20
26900,47,35,10
26901,91,48,6
26902,33,80,3
26903,55,44,43
26904,32,47,65
26905,21,3,14
26906,37,60,9
26907,6,21,26
26908,16,85,67
26909,81,52,59
26910,93,39,62
26911,37,30,18
26912,29,95,28
26913,95,97,47
26914,92,28,64
26915,94,12,69
26916,14,89,51
26917,44,91,20
26918,29,45,90
26919,94,5,26
26920,75,33,17
26921,33,42,61
26922,74,97,57
26923,86,44,96
26924,22,1,92
26925,82,91,94
26926,73,23,3
26927,62,31,7
26928,99,62,82
26929,62,89,56
26930,96,26,47
26931,2,4,5
26932,33,75,36
26933,47,37,73
26934,93,92,5
26935,23,45,71
26936,61,80,2
26937,1,3,99
26938,70,62,46
26939,100,92,74
26940,83,75,8
26941,48,85,58
26942,37,36,32
26943,42,93,83
26944,90,71,80
26945,13,16,76
26946,24,58,38
26947,80,42,4
26948,65,99,55
26949,63,78,8
26950,26,68,95
26951,90,13,82
26952,26,46,63
26953,52,97,81
26954,68,21,43
26955,41,13,78
26956,4,37,51
26957,92,46,31
26958,57,36,80
26959,27,15,21
26960,65,21,13
26961,47,23,87
26962,5,18,76
26963,21,19,60
26964,10,58,2
26965,41,16,9
26966,28,93,93
26967,76,94,28
26968,90,28,21
26969,91,58,84
26970,1,35,50
26971,58,82,80
26972,96,73,33
26973,38,6,37
26974,75,22,85
26975,58,59,45
26976,39,77,45
26977,18,43,17
26978,12,56,34
26979,1,99,31
26980,71,14,77
26981,2,54,91
26982,11,75,68
26983,40,21,100
26984,85,100,10
26985,13,67,52
26986,10,53,95
26987,79,91,24
26988,40,92,67
26989,98,88,67
26990,81,96,29
26991,92,24,89
26992,28,54,93
26993,23,47,20
26994,7,67,88
26995,91,42,62
26996,73,8,39
26997,99,22,49
26998,89,94,32
26999,39,55,39
27000,94,66,46
27001,25,51,80
27002,43,28,79
27003,62,30,12
27004,32,88,45
27005,59,91,29
27006,18,72,51
27007,7,46,49
27008,7,6,66
27009,21,91,85
27010,34,1,100
27011,6,10,22
27012,52,13,34
27013,23,22,10
27014,76,95,4
27015,13,79,48
27016,67,52,34
27017,21,2,34
27018,5,95,42
27019,18,34,51
27020,69,56,62
27021,40,26,43
27022,50,46,42
27023,48,92,74
27024,65,3,19
27025,62,95,6
27026,86,45,64
27027,19,34,95
27028,77,5,80
27029,23,74,34
27030,60,7,98
27031,93,21,50
27032,87,48,18
27033,47,1,97
27034,94,3,33
27035,95,22,25
27036,35,93,94
27037,92,77,48
27038,83,48,68
27039,17,69,71
27040,93,95,65
27041,13,24,54
27042,77,52,13
27043,35,90,41
27044,26,47,52
27045,76,67,85
27046,10,14,1
27047,59,14,78
27048,9,54,99
27049,71,16,28
27050,19,39,25
27051,60,76,56
27052,62,8,71
27053,39,9,8
27054,49,74,64
27055,60,81,17
27056,43,95,54
27057,83,74,41
27058,2,88,49
27059,40,53,21
27060,90,17,30
27061,84,17,91
27062,24,60,92
27063,91,86,40
27064,1,82,22
27065,76,41,50
27066,51,57,96
27067,50,21,13
27068,49,14,24
27069,63,16,65
27070,81,77,89
27071,71,19,3
27072,27,25,34
27073,68,90,75
27074,31,71,21
27075,30,89,10
27076,14,56,23
27077,42,62,21
27078,48,72,43
27079,87,76,4
27080,8,74,51
27081,72,47,73
27082,74,85,5
27083,53,78,5
27084,80,80,73
27085,28,89,56
27086,64,79,1
27087,42,36,46
27088,18,92,53
27089,53,44,71
27090,43,37,42
27091,13,29,46
27092,44,72,57
27093,29,46,11
27094,39,7,18
27095,53,46,55
27096,90,88,11
27097,27,98,86
27098,44,11,97
27099,75,85,61
27100,70,87,76
27101,16,1,49
27102,6,25,92
27103,38,74,50
27104,37,39,4
27105,40,39,93
27106,46,42,22
27107,63,1,77
27108,4,52,98
27109,52,19,74
27110,69,75,82
27111,57,20,71
27112,10,46,97
27113,2,5,40
27114,34,2,3
27115,53,11,57
27116,92,21,57
27117,33,66,11
27118,69,95,28
27119,17,78,46
27120,47,2,72
27121,8,59,48
27122,84,63,29
27123,15,90,78
27124,42,33,21
27125,70,60,68
27126,36,7,41
27127,26,21,80
27128,68,57,25
27129,91,66,28
27130,89,63,6
27131,13,32,96
27132,27,13,15
27133,57,37,43
27134,45,9,8
27135,44,82,89
27136,76,47,78
27137,78,75,84
27138,69,19,46
27139,53,5,12
27140,84,18,12
27141,45,2,34
27142,75,45,8
27143,47,31,91
27144,22,32,82
27145,9,65,35
27146,58,100,72
27147,9,92,54
27148,23,10,98
27149,65,8,46
27150,39,43,12
27151,55,52,90
27152,21,9,86
27153,73,58,68
27154,76,12,19
27155,6,40,98
27156,33,6,77
27157,65,44,22
27158,60,76,25
27159,91,34,66
27160,32,86,70
27161,27,12,53
27162,30,81,52
27163,51,96,42
27164,78,36,93
27165,2,78,59
27166,88,14,58
27167,93,29,82
27168,72,76,65
27169,19,85,70
27170,58,61,87
27171,41,21,76
27172,44,81,45
27173,42,8,88
27174,7,32,92
27175,69,67,60
27176,94,89,89
27177,61,84,36
27178,98,62,10
27179,6,60,27
27180,96,55,17
27181,46,36,61
27182,60,72,12
27183,71,55,45
27184,96,60,75
27185,40,30,48
27186,43,18,62
27187,67,72,100
27188,37,30,10
27189,50,26,81
27190,77,33,96
27191,83,80,76
27192,2,44,47
27193,5,56,71
27194,28,19,10
27195,53,20,21
27196,35,9,41
27197,71,27,55
27198,56,41,84
27199,70,3,64
27200,72,4,35
27201,14,78,77
27202,60,4,86
27203,82,42,83
27204,31,20,72
27205,62,16,62
27206,8,91,39
27207,48,18,43
27208,78,49,5
27209,2,97,63
27210,8,27,29
27211,95,28,11
27212,43,4,29
27213,53,9,91
27214,29,63,75
27215,30,4,52
27216,93,82,23
27217,34,88,81
27218,13,26,1
27219,35,8,96
27220,61,29,44
27221,68,87,82
27222,28,4,68
27223,67,21,34
27224,19,58,95
27225,61,99,13
27226,34,89,64
27227,44,65,8
27228,78,47,33
27229,42,3,94
27230,60,31,55
27231,27,97,9
27232,5,10,89
27233,62,61,86
27234,97,30,56
27235,16,61,75
27236,74,27,40
27237,27,21,41
27238,21,82,55
27239,27,8,5
27240,6,52,58
27241,44,14,12
27242,78,32,11
27243,4,95,50
27244,14,95,90
27245,100,42,67
27246,62,81,30
27247,86,60,87
27248,96,19,40
27249,83,86,89
27250,83,57,16
27251,43,49,6
27252,66,33,89
27253,62,9,41
27254,57,31,40
27255,67,72,74
27256,82,98,46
27257,21,28,54
27258,88,93,38
27259,27,34,42
27260,81,2,49
27261,95,66,87
27262,12,24,13
27263,67,32,47
27264,90,27,74
27265,68,22,3
27266,50,53,73
27267,7,99,4
27268,1,9,96
27269,81,14,25
27270,58,40,7
27271,35,64,36
27272,74,70,42
27273,83,74,64
27274,79,74,23
27275,73,35,12
27276,88,30,57
27277,62,63,39
27278,87,79,30
27279,71,37,22
27280,13,18,89
27281,73,8,100
27282,75,75,9
27283,48,20,15
27284,71,64,27
27285,37,91,29
27286,69,59,19
27287,33,26,37
27288,93,64,48
27289,100,19,81
27290,44,25,100
27291,34,74,1
27292,48,68,73
27293,18,8,61
27294,10,73,94
27295,39,79,54
27296,60,53,53
27297,62,43,37
27298,86,27,97
27299,15,22,5
27300,4,20,26
27301,83,22,3
27302,84,70,73
27303,87,7,95
