id,value1,value2
25629,84,41,67
25630,100,35,21
25631,10,67,68
25632,75,45,87
25633,20,65,52
25634,64,93,87
25635,72,25,23
25636,25,16,59
25637,1,72,23
25638,48,11,93
25639,60,84,45
25640,58,18,78
25641,17,34,53
25642,30,36,77
25643,50,74,68
25644,67,68,57
25645,64,2,7
25646,90,54,47
25647,2,60,97
25648,82,66,75
25649,75,96,33
25650,41,26,68
25651,69,31,92
25652,58,56,56
25653,18,18,70
25654,65,58,30
25655,73,97,6
25656,40,72,72
25657,46,5,95
25658,56,6,85
25659,44,76,92
25660,56,49,16
25661,20,35,8
25662,29,92,20
25663,41,67,43
25664,100,76,58
25665,25,6,8
25666,61,45,26
25667,44,47,1
25668,37,11,61
25669,89,58,16
25670,2,17,77
25671,29,22,69
25672,93,92,38
25673,53,10,16
25674,35,49,57
25675,97,74,7
25676,49,13,54
25677,96,77,26
25678,51,10,76
25679,11,10,47
25680,26,77,63
25681,27,22,48
25682,21,27,23
25683,76,25,42
25684,97,93,48
25685,38,54,15
25686,57,94,91
25687,48,3,56
25688,48,69,35
25689,24,68,60
25690,37,10,55
25691,91,76,64
25692,14,29,98
25693,22,18,94
25694,95,72,60
25695,81,66,32
25696,76,19,17
25697,8,30,94
25698,71,45,44
25699,49,53,58
25700,100,5,62
25701,44,13,4
25702,73,81,2
25703,37,53,91
25704,98,21,90
25705,64,62,59
25706,7,66,22
25707,63,53,26
25708,80,86,88
25709,20,69,67
25710,52,65,27
25711,52,53,92
25712,21,85,46
25713,75,50,8
25714,55,38,97
25715,4,79,59
25716,2,94,16
25717,16,8,6
25718,84,1,31
25719,62,14,74
25720,57,17,22
25721,62,42,33
25722,39,49,2
25723,66,91,68
25724,3,100,57
25725,33,47,53
25726,65,22,79
25727,12,69,66
25728,86,52,1
25729,48,67,80
25730,39,33,98
25731,79,72,65
25732,74,50,11
25733,76,13,38
25734,91,41,45
25735,9,39,52
25736,24,87,9
25737,91,50,76
25738,51,7,16
25739,67,47,31
25740,50,33,26
25741,91,22,45
25742,25,96,15
25743,31,60,20
25744,76,31,91
25745,18,90,51
25746,66,90,65
25747,86,11,54
25748,32,38,34
25749,95,66,46
25750,89,18,40
25751,80,47,27
25752,58,55,85
25753,54,49,96
25754,66,100,25
25755,90,27,61
25756,87,38,21
25757,99,87,52
25758,5,49,36
25759,32,4,14
25760,25,26,45
25761,96,52,93
25762,81,43,41
25763,87,62,32
25764,72,53,56
25765,22,87,72
25766,33,18,99
25767,4,8,47
25768,94,18,56
25769,23,16,53
25770,18,5,30
25771,61,69,43
25772,41,3,60
25773,14,72,50
25774,2,58,76
25775,48,26,38
25776,40,3,94
25777,45,61,15
25778,30,41,28
25779,7,72,2
25780,97,82,89
25781,77,43,22
25782,23,91,6
25783,60,48,62
25784,31,1,9
25785,23,54,100
25786,26,87,75
25787,25,13,4
25788,84,95,30
25789,90,31,57
25790,57,63,17
25791,68,64,7
25792,9,48,78
25793,42,29,57
25794,65,47,99
25795,5,97,33
25796,30,75,19
25797,52,29,36
25798,18,63,47
25799,76,64,53
25800,37,45,23
25801,85,37,19
25802,83,90,61
25803,99,86,15
25804,90,36,31
25805,39,72,47
25806,97,56,61
25807,47,3,17
25808,41,28,67
25809,53,13,24
25810,70,80,68
25811,47,67,24
25812,73,66,59
25813,6,82,14
25814,38,97,97
25815,3,49,83
25816,49,42,7
25817,69,60,50
25818,20,18,62
25819,74,39,62
25820,33,100,39
25821,30,96,37
25822,38,16,96
25823,13,82,77
25824,24,89,81
25825,67,69,18
25826,51,22,35
25827,49,56,16
25828,10,90,97
25829,93,90,64
25830,5,56,26
25831,11,49,2
25832,19,32,73
25833,18,90,80
25834,56,88,92
25835,96,82,42
25836,29,16,49
25837,25,54,28
25838,27,23,35
25839,7,82,51
25840,55,59,11
25841,36,73,15
25842,23,60,69
25843,24,15,31
25844,53,46,3
25845,64,27,7
25846,88,29,15
25847,99,71,48
25848,76,99,82
25849,95,74,21
25850,96,7,90
25851,87,69,69
25852,98,45,5
25853,88,6,61
25854,60,77,74
25855,32,70,98
25856,20,22,49
25857,10,37,32
25858,83,39,70
25859,29,82,91
25860,38,63,2
25861,85,29,35
25862,91,98,88
25863,73,45,52
25864,81,24,49
25865,46,69,42
25866,1,73,44
25867,27,2,99
25868,98,35,95
25869,71,74,39
25870,16,36,99
25871,45,21,91
25872,75,12,45
25873,61,4,15
25874,32,63,45
25875,41,67,64
25876,30,90,83
25877,57,73,85
25878,66,61,63
25879,29,99,41
25880,7,39,78
25881,97,29,42
25882,25,60,89
25883,59,45,93
25884,92,100,35
25885,16,86,14
25886,80,35,49
25887,67,19,59
25888,88,13,19
25889,49,27,33
25890,16,85,67
25891,58,72,87
25892,28,70,59
25893,85,71,53
25894,11,45,91
25895,39,88,51
25896,39,29,50
25897,65,59,85
25898,19,9,89
25899,95,42,35
25900,72,20,35
25901,60,42,34
25902,2,32,71
25903,75,49,96
25904,83,31,78
25905,57,87,37
25906,86,69,14
25907,20,9,6
25908,67,68,45
25909,50,53,99
25910,15,88,61
25911,28,23,41
25912,100,16,20
25913,45,73,77
25914,73,38,100
25915,52,24,71
25916,80,21,90
25917,65,85,79
25918,58,12,75
25919,15,46,70
25920,77,50,48
25921,80,66,77
25922,85,43,44
25923,93,57,74
25924,15,89,35
25925,97,36,70
25926,37,17,70
25927,34,57,82
25928,58,10,17
25929,78,65,66
25930,30,78,74
25931,73,8,35
25932,47,89,31
25933,32,20,6
25934,9,11,83
25935,76,82,82
25936,78,59,38
25937,35,93,30
25938,90,75,66
25939,46,41,98
25940,89,99,97
25941,66,87,84
25942,28,77,93
25943,20,39,45
25944,39,6,43
25945,55,12,66
25946,25,44,30
25947,39,14,27
25948,18,79,3
25949,92,36,47
25950,28,25,88
25951,53,90,95
25952,36,33,78
25953,33,90,41
25954,94,74,61
25955,80,55,18
25956,42,47,76
25957,81,16,77
25958,53,58,60
25959,83,32,79
25960,45,98,67
25961,85,29,27
25962,82,3,63
25963,55,37,39
25964,46,20,50
25965,40,88,55
25966,53,45,56
25967,81,59,48
25968,21,35,88
25969,81,15,97
25970,19,62,78
25971,33,34,73
25972,86,58,57
25973,62,94,81
25974,57,20,73
25975,97,33,84
25976,16,14,24
25977,22,91,39
25978,84,8,60
25979,30,76,93
25980,40,78,84
25981,37,55,19
25982,1,73,54
25983,14,20,80
25984,87,81,26
25985,10,69,4
25986,18,92,50
25987,70,27,20
25988,98,2,7
25989,21,65,99
25990,36,78,88
25991,66,96,4
25992,56,97,40
25993,21,20,8
25994,35,88,40
25995,46,52,74
25996,85,74,28
25997,51,94,59
25998,64,17,88
25999,41,27,60
26000,94,69,93
26001,93,77,22
26002,76,59,75
26003,3,88,34
26004,2,72,40
26005,40,60,66
26006,48,39,52
26007,83,1,97
26008,44,73,46
26009,59,26,37
26010,64,72,9
26011,77,58,42
26012,9,10,82
26013,30,31,94
26014,76,49,54
26015,62,71,2
26016,20,10,13
26017,88,32,62
26018,61,84,74
26019,87,44,67
26020,57,77,12
26021,47,76,47
26022,70,47,86
26023,3,92,59
26024,74,98,10
26025,64,6,83
26026,63,89,23
26027,62,6,76
26028,41,20,20
26029,90,95,72
26030,44,78,79
26031,5,50,64
26032,18,98,44
26033,82,39,93
26034,97,43,16
26035,13,33,57
26036,56,22,59
26037,74,66,23
26038,51,69,60
26039,75,93,64
26040,70,82,43
26041,13,52,95
26042,92,21,70
26043,48,49,30
26044,76,95,42
26045,83,6,64
26046,24,72,92
26047,53,96,83
26048,31,45,44
26049,13,58,17
26050,75,71,42
26051,14,36,18
26052,83,57,70
26053,31,59,91
26054,84,77,67
26055,99,88,94
26056,68,100,40
26057,48,97,76
26058,15,95,75
26059,1,30,78
26060,98,49,33
26061,25,68,64
26062,15,41,53
26063,3,22,50
26064,70,96,75
26065,69,76,72
26066,96,24,2
26067,41,79,77
26068,34,100,4
26069,17,41,67
26070,26,98,47
26071,67,8,97
26072,34,54,19
26073,24,27,98
26074,87,86,39
26075,39,22,20
26076,25,50,13
26077,91,49,93
26078,33,22,58
26079,85,51,70
26080,47,78,77
26081,15,64,18
26082,71,61,17
26083,80,45,84
26084,19,77,37
26085,53,77,16
26086,24,81,60
26087,95,65,5
26088,7,8,14
26089,13,9,83
26090,68,50,12
26091,86,16,39
26092,20,3,79
26093,6,30,73
26094,100,18,69
26095,39,71,82
26096,46,6,43
26097,93,56,64
26098,73,44,18
26099,66,18,86
26100,47,21,66
26101,52,9,70
26102,83,20,54
26103,14,8,7
26104,41,81,78
26105,98,30,75
26106,94,85,81
26107,4,12,58
26108,81,49,24
26109,54,52,52
26110,18,13,100
26111,48,99,24
26112,87,7,25
26113,7,7,68
26114,58,66,83
26115,40,91,2
26116,53,47,98
26117,15,64,99
26118,96,45,89
26119,89,29,8
26120,38,38,99
26121,84,85,18
26122,71,9,67
26123,67,23,12
26124,19,56,65
26125,54,60,73
26126,82,34,26
26127,72,85,43
26128,57,58,38
26129,51,30,80
26130,65,79,28
26131,18,53,98
26132,51,48,99
26133,15,71,26
26134,18,25,96
26135,32,89,29
26136,70,68,68
26137,15,84,46
26138,55,48,66
26139,34,56,78
26140,65,34,75
26141,27,37,66
26142,43,13,88
26143,61,4,27
26144,81,76,17
26145,94,76,77
26146,40,83,3
26147,88,81,45
26148,64,62,92
26149,66,16,85
26150,21,4,78
26151,92,58,50
26152,88,57,5
26153,52,24,30
26154,51,33,46
26155,21,94,58
26156,56,3,33
26157,19,14,52
26158,49,12,81
26159,50,25,90
26160,51,6,73
26161,12,17,29
26162,11,98,64
26163,35,6,67
26164,56,30,61
26165,78,50,36
26166,32,41,61
26167,9,57,44
26168,57,32,89
26169,57,6,58
26170,48,25,78
26171,47,71,69
26172,64,6,41
26173,17,15,68
26174,27,49,55
26175,67,63,34
26176,83,20,23
26177,76,62,88
26178,15,32,68
26179,63,52,70
26180,48,77,23
26181,56,66,76
26182,44,70,99
26183,9,37,25
26184,29,14,8
26185,34,50,79
26186,98,87,68
26187,63,19,40
26188,94,40,20
26189,60,9,59
26190,74,87,2
26191,27,11,15
26192,20,10,93
26193,31,74,25
26194,9,65,69
26195,52,76,71
26196,21,74,91
26197,56,70,87
26198,95,83,88
26199,49,6,55
26200,74,8,17
26201,66,22,84
26202,53,20,67
26203,50,47,83
26204,45,100,31
26205,75,30,43
26206,57,81,71
26207,49,1,64
26208,12,79,90
26209,90,25,26
26210,17,61,79
26211,28,52,56
26212,71,45,23
26213,10,67,4
26214,78,14,60
26215,95,2,11
26216,38,67,22
26217,42,52,37
26218,42,29,3
26219,48,65,50
26220,82,47,99
26221,88,3,60
26222,11,70,48
26223,88,7,54
26224,42,56,14
26225,78,9,4
26226,90,94,6
26227,18,42,86
26228,66,4,83
26229,17,65,18
26230,72,79,60
26231,98,29,98
26232,83,63,39
26233,91,11,63
26234,20,91,73
26235,59,44,1
26236,93,28,45
26237,45,66,86
26238,43,93,93
26239,63,21,73
26240,80,32,23
26241,26,91,37
26242,16,70,20
26243,78,47,93
26244,91,89,50
26245,88,75,76
26246,100,12,62
26247,2,29,97
26248,11,34,27
26249,67,100,35
26250,14,39,69
26251,36,17,14
26252,9,72,27
26253,10,95,12
26254,51,56,10
26255,38,78,91
26256,95,37,45
26257,95,66,41
26258,98,29,24
26259,70,39,85
26260,45,70,91
26261,93,40,84
26262,83,39,92
26263,34,10,83
26264,35,14,1
26265,35,28,7
26266,83,12,45
26267,71,89,29
26268,43,40,75
26269,20,18,17
26270,31,9,77
26271,53,60,88
26272,83,65,30
26273,91,33,93
26274,48,22,87
26275,73,41,4
26276,66,84,12
26277,95,22,16
26278,31,70,47
26279,11,88,67
26280,23,33,37
26281,25,87,74
26282,67,25,12
26283,20,49,17
26284,9,7,86
26285,75,49,51
26286,69,86,80
26287,88,94,7
26288,83,95,50
26289,30,38,37
26290,8,74,72
26291,32,70,1
26292,23,80,36
26293,97,39,57
26294,12,79,18
26295,68,84,72
26296,4,53,100
26297,11,89,8
26298,9,78,8
26299,76,32,25
26300,32,45,61
26301,59,25,59
26302,9,8,49
26303,19,64,17
26304,37,82,12
26305,50,33,25
26306,10,83,99
26307,19,37,4
26308,22,35,12
26309,23,32,53
26310,88,39,86
26311,64,54,15
26312,89,46,100
26313,7,11,37
26314,47,64,25
26315,34,19,36
26316,51,68,3
26317,42,13,53
26318,93,93,11
26319,81,81,88
26320,9,44,1
26321,64,54,34
26322,44,86,39
26323,41,91,94
26324,55,5,56
26325,5,47,60
26326,21,93,21
26327,94,41,99
26328,74,1,30
26329,19,4,67
26330,60,45,96
26331,47,36,35
26332,58,41,90
26333,49,76,49
26334,6,48,94
26335,95,88,84
26336,1,86,25
26337,91,84,98
26338,93,92,72
26339,10,37,33
26340,12,80,24
26341,88,71,60
26342,98,8,53
26343,39,41,100
26344,62,35,20
26345,37,57,22
26346,40,74,64
26347,10,99,77
26348,79,40,19
26349,100,59,59
26350,42,88,5
26351,16,60,94
26352,84,56,59
26353,29,38,82
26354,35,23,13
26355,20,19,61
26356,34,64,81
26357,35,57,84
26358,69,12,60
26359,93,53,85
26360,48,69,25
26361,74,30,54
26362,12,63,77
26363,99,74,51
26364,85,10,47
26365,75,73,2
26366,22,66,58
26367,63,33,21
26368,17,18,85
26369,9,55,55
26370,51,96,45
26371,17,73,59
26372,2,8,48
26373,29,82,19
26374,9,97,58
26375,34,25,3
26376,37,3,27
26377,45,80,93
26378,74,39,42
26379,99,65,61
26380,20,89,26
26381,84,61,25
26382,79,51,33
26383,63,75,85
26384,17,41,55
26385,35,55,60
26386,78,100,25
26387,84,59,58
26388,70,76,54
26389,98,72,5
26390,66,71,53
26391,15,93,39
26392,6,69,91
26393,68,85,57
26394,16,67,71
26395,75,37,93
26396,83,79,82
26397,42,39,77
26398,81,21,56
26399,69,80,68
26400,20,44,58
26401,88,46,35
26402,82,69,21
26403,43,18,81
26404,49,23,46
26405,58,68,4
26406,70,82,83
26407,96,86,64
26408,65,21,99
26409,59,17,84
26410,55,13,24
26411,26,48,25
26412,63,84,33
26413,22,68,17
26414,49,53,40
26415,42,86,94
26416,38,94,80
26417,68,84,66
26418,85,96,62
26419,90,54,42
26420,82,96,43
26421,4,90,69
26422,45,37,79
26423,6,83,68
26424,64,73,92
26425,63,45,14
26426,11,97,20
26427,48,13,69
26428,78,30,9
26429,76,7,99
26430,9,89,77
26431,18,94,42
26432,84,40,14
26433,1,100,93
26434,18,8,16
26435,70,67,14
26436,56,89,8
26437,93,42,80
26438,12,19,2
26439,12,62,31
26440,40,44,41
26441,55,10,95
26442,55,17,16
26443,100,76,30
26444,99,11,44
26445,32,64,86
26446,2,40,15
26447,6,46,26
26448,24,10,4
26449,77,51,54
26450,26,41,27
26451,43,75,71
26452,5,34,1
26453,61,19,32
26454,94,94,75
26455,45,48,25
26456,79,90,88
26457,35,65,39
26458,50,72,6
26459,29,77,1
26460,97,31,3
26461,91,48,50
26462,15,94,98
26463,23,4,89
26464,83,95,87
26465,91,34,2
26466,47,79,98
26467,4,86,72
26468,67,57,23
26469,96,89,81
26470,9,8,40
26471,95,9,14
26472,95,72,33
26473,55,15,44
26474,78,98,76
26475,33,79,48
26476,39,89,81
26477,39,66,75
26478,14,38,25
26479,42,94,44
26480,8,18,94
26481,5,88,46
26482,26,56,89
26483,58,61,31
26484,11,44,54
26485,62,56,37
26486,25,81,12
26487,90,8,73
26488,2,22,66
26489,57,100,2
26490,46,62,56
26491,22,7,67
26492,32,100,71
26493,27,30,78
26494,29,5,7
26495,33,7,25
26496,22,70,59
26497,17,64,58
26498,27,68,63
26499,89,81,97
26500,24,55,81
26501,77,45,29
26502,42,2,67
26503,93,77,70
26504,98,31,32
26505,61,22,33
26506,48,68,43
26507,32,17,35
26508,78,20,68
26509,57,38,30
26510,26,4,64
26511,20,87,52
26512,21,54,76
26513,45,80,78
26514,18,2,64
26515,89,47,60
26516,66,72,18
26517,7,4,35
26518,20,71,95
26519,66,45,38
26520,99,80,77
26521,93,49,15
26522,33,91,30
26523,74,90,9
26524,92,16,58
26525,8,64,99
26526,63,72,100
26527,5,100,26
26528,87,35,70
26529,95,100,31
26530,57,53,74
26531,14,8,85
26532,88,97,70
26533,89,59,24
26534,73,62,73
26535,36,59,39
26536,90,83,55
26537,88,92,61
26538,89,21,19
26539,66,60,78
26540,32,81,50
26541,39,7,77
26542,89,73,4
26543,62,56,93
26544,82,87,62
26545,11,55,65
26546,38,30,97
26547,75,85,10
26548,1,4,61
26549,40,72,58
26550,48,46,23
26551,75,84,77
26552,51,59,76
26553,94,77,82
26554,48,79,56
26555,71,42,4
26556,10,97,55
26557,9,8,51
26558,62,45,17
26559,15,27,87
26560,46,19,23
26561,57,34,89
26562,84,40,39
26563,64,94,63
26564,2,56,100
26565,52,43,94
26566,93,23,82
26567,24,16,32
26568,80,95,80
26569,48,97,23
26570,76,69,22
26571,90,71,17
26572,44,21,80
26573,68,50,73
26574,5,56,65
26575,72,35,60
26576,83,75,82
26577,76,72,25
26578,84,62,24
26579,78,78,15
26580,94,21,31
26581,41,62,31
26582,44,57,3
26583,32,97,55
26584,51,67,77
26585,95,74,99
26586,17,31,85
26587,1,18,62
26588,38,88,64
26589,84,98,21
26590,89,36,12
26591,33,100,79
26592,27,38,50
26593,83,25,41
26594,33,98,3
26595,74,36,62
26596,29,49,97
26597,63,84,97
26598,27,65,4
26599,99,6,23
26600,88,28,81
26601,33,74,42
26602,75,1,48
26603,38,38,40
26604,83,48,71
26605,12,7,88
26606,19,70,52
26607,92,1,80
26608,67,17,76
26609,11,69,35
26610,13,29,42
26611,81,29,90
26612,13,51,69
26613,30,44,7
26614,40,25,23
26615,39,50,10
26616,97,44,6
26617,91,17,56
26618,12,41,93
26619,80,16,92
26620,16,94,26
26621,14,9,55
26622,64,76,45
26623,31,90,8
26624,69,2,60
26625,11,73,76
26626,38,73,17
26627,18,22,93
26628,30,3,79
26629,45,70,93
26630,60,30,32
26631,47,2,65
26632,64,91,29
26633,28,57,53
26634,57,59,19
26635,55,28,56
26636,71,3,22
26637,63,88,27
26638,41,83,47
26639,27,23,81
26640,50,99,2
26641,72,18,31
26642,80,73,50
26643,81,15,49
26644,51,36,51
26645,68,41,100
26646,54,43,46
26647,86,62,20
26648,70,80,53
26649,19,57,24
26650,70,5,23
26651,19,100,44
26652,46,75,1
26653,68,52,18
26654,7,36,27
26655,10,3,67
26656,78,65,10
26657,23,74,46
26658,2,24,37
26659,43,61,3
26660,79,82,25
26661,97,80,45
26662,51,15,77
26663,78,89,89
26664,20,85,41
26665,46,85,68
26666,36,61,43
26667,90,47,91
26668,16,94,96
26669,72,34,99
26670,95,13,7
26671,85,61,19
26672,32,8,82
26673,23,36,87
26674,30,50,27
26675,27,54,6
26676,52,62,81
26677,51,44,73
26678,27,84,82
26679,24,9,32
26680,87,97,51
26681,97,48,75
26682,65,84,65
26683,13,61,87
26684,18,46,31
26685,14,55,68
26686,37,3,1
26687,3,79,96
26688,98,81,62
26689,30,96,72
26690,29,4,16
26691,15,21,67
26692,62,52,21
26693,81,6,68
26694,96,59,67
26695,27,95,100
26696,40,63,93
26697,4,60,51
26698,14,21,77
26699,74,62,51
26700,6,6,63
26701,78,100,19
26702,45,92,88
26703,41,94,21
26704,53,84,6
26705,33,30,24
26706,28,66,52
26707,100,12,70
26708,52,45,9
26709,78,66,54
26710,50,68,25
26711,92,6,74
26712,33,20,48
26713,7,15,50
26714,17,13,29
26715,32,95,99
26716,53,40,6
26717,23,26,61
26718,26,27,13
26719,89,10,15
26720,39,69,50
26721,45,89,90
26722,60,35,22
26723,50,88,10
26724,49,29,64
26725,72,74,91
26726,91,7,58
26727,25,47,45
26728,55,99,46
26729,53,33,42
26730,100,90,20
26731,38,3,87
26732,50,93,53
26733,82,36,33
26734,6,28,86
26735,94,95,61
26736,67,6,18
26737,19,31,84
26738,61,83,3
26739,8,53,30
26740,2,36,18
26741,100,54,28
26742,44,98,69
26743,23,83,15
26744,55,38,34
26745,15,10,34
26746,23,65,61
26747,56,21,74
26748,10,89,71
26749,44,10,24
26750,40,18,56
26751,29,72,71
26752,68,71,39
26753,44,3,10
26754,84,25,8
26755,14,48,60
26756,20,78,45
26757,97,52,54
26758,23,79,89
26759,15,96,31
26760,95,54,32
26761,48,73,71
26762,30,83,77
26763,16,23,13
26764,87,26,62
26765,52,46,23
26766,67,39,84
26767,72,23,23
26768,74,60,97
26769,94,92,39
26770,2,63,3
26771,70,13,85
26772,64,32,40
26773,37,16,62
26774,87,33,57
26775,58,4,56
26776,62,15,87
26777,54,20,27
26778,51,8,81
26779,20,1,67
26780,25,10,18
26781,36,76,20
26782,26,58,49
26783,22,78,58
26784,6,74,5
26785,42,57,23
26786,16,19,82
26787,25,56,3
26788,86,45,95
26789,50,64,74
26790,46,41,9
26791,27,84,72
26792,53,30,30
26793,55,67,52
26794,79,52,91
26795,63,31,23
26796,78,20,85
26797,30,86,65
26798,71,99,66
26799,37,72,16
26800,90,97,2
26801,86,11,64
26802,58,51,63
26803,82,18,75
26804,26,95,80
26805,98,39,19
26806,89,40,46
26807,69,60,59
26808,22,50,50
26809,26,65,19
26810,18,77,95
26811,82,65,41
26812,1,94,45
26813,16,44,42
26814,66,62,15
26815,70,73,87
26816,84,17,96
26817,64,33,84
26818,34,11,85
26819,8,29,78
26820,98,62,40
26821,19,83,86
26822,77,92,7
26823,99,62,2
26824,44,77,95
26825,38,63,38
26826,81,76,65
26827,78,87,67
26828,6,21,84
26829,98,63,8
26830,75,31,53
26831,88,36,97
26832,94,86,85
26833,41,18,45
26834,87,65,72
26835,15,4,94
26836,94,72,55
26837,3,94,10
26838,26,83,3
26839,92,6,46
26840,28,46,70
26841,89,16,9
26842,43,20,20
26843,10,84,41
26844,55,95,49
26845,40,84,65
26846,32,6,81
26847,43,51,72
26848,54,56,80
26849,61,1,16
26850,66,81,3
26851,50,96,46
26852,14,64,14
26853,1,88,30
26854,43,37,6
26855,73,2,64
26856,79,66,33
26857,53,38,96
26858,9,7,40
26859,50,90,83
26860,97,78,98
26861,67,56,27
26862,76,28,20
26863,3,73,76
26864,21,40,35
26865,57,25,52
26866,17,95,66
26867,75,33,66
26868,50,78,96
26869,27,87,79
26870,95,35,65
26871,36,73,12
26872,69,74,21
26873,47,74,75
26874,63,1,60
26875,80,55,76
26876,90,84,54
26877,66,53,52
26878,35,37,33
26879,6,73,3
26880,25,14,92
26881,34,96,64
26882,78,38,78
26883,72,68,11
26884,50,51,92
26885,50,61,72
26886,71,53,60
26887,60,52,91
26888,84,32,4
26889,70,37,94
26890,7,34,66
26891,28,37,26
26892,39,62,31
26893,58,48,90
26894,9,79,59
26895,23,78,64
26896,70,53,8
26897,96,69,41
26898,90,62,18
26899,62,57,60
26900,43,13,79
26901,90,1,45
26902,8,27,13
26903,97,55,14
26904,34,19,2
26905,54,2,7
26906,16,28,9
26907,67,95,93
26908,82,34,32
26909,78,27,82
26910,38,64,57
26911,19,47,47
26912,82,48,36
26913,50,6,45
26914,99,4,47
26915,61,40,53
26916,24,76,8
26917,94,48,38
26918,86,98,43
26919,97,74,62
26920,39,93,19
26921,25,68,71
26922,30,48,72
26923,3,18,94
26924,70,63,80
26925,77,3,17
26926,84,23,8
26927,55,11,44
26928,17,80,92
26929,36,39,53
26930,32,71,30
26931,10,16,84
26932,41,43,36
26933,12,28,91
26934,58,87,73
26935,62,29,75
26936,68,18,64
26937,30,14,75
26938,13,5,66
26939,44,13,71
26940,97,6,88
26941,69,81,32
26942,13,70,13
26943,66,26,82
26944,7,2,10
26945,64,76,58
26946,32,20,20
26947,100,68,90
26948,45,11,83
26949,9,22,85
26950,92,16,80
26951,97,27,84
26952,13,85,17
26953,97,23,88
26954,48,31,93
26955,66,11,95
26956,60,47,44
26957,71,17,4
26958,21,68,32
26959,18,19,1
26960,98,77,95
26961,66,76,61
26962,62,91,10
26963,43,54,90
26964,2,71,31
26965,72,17,31
26966,2,48,13
26967,40,68,90
26968,2,44,50
26969,39,47,98
26970,5,79,75
26971,96,3,37
26972,79,22,25
26973,44,69,50
26974,36,36,34
26975,39,35,64
26976,69,80,31
26977,79,73,80
26978,38,3,96
26979,37,27,21
26980,35,25,50
26981,46,26,93
26982,30,5,8
26983,10,28,21
26984,5,49,82
26985,8,85,99
26986,34,39,58
26987,58,98,69
26988,40,11,13
26989,85,21,56
26990,30,45,58
26991,72,84,41
26992,82,84,39
26993,35,40,1
26994,92,50,64
26995,22,34,13
26996,90,95,38
26997,17,52,65
26998,78,8,37
26999,1,84,35
27000,38,68,48
27001,79,38,10
27002,60,37,68
27003,87,70,54
27004,33,89,14
27005,87,70,71
27006,42,62,71
27007,27,30,24
27008,37,88,75
27009,100,60,89
27010,73,97,11
27011,26,17,38
27012,40,71,73
27013,35,79,31
27014,85,90,35
27015,87,87,86
27016,46,19,43
27017,93,9,36
27018,22,100,73
27019,17,10,66
27020,17,67,38
27021,31,43,16
27022,17,86,60
27023,80,3,22
27024,18,52,14
27025,61,43,77
27026,14,47,1
27027,79,8,48
27028,50,23,12
27029,89,39,32
27030,78,92,12
27031,14,9,70
27032,7,33,25
27033,5,86,98
27034,30,72,99
27035,14,79,47
27036,60,12,4
27037,69,17,83
27038,67,20,10
27039,66,34,96
27040,97,27,37
27041,25,56,56
27042,66,87,18
27043,10,52,35
27044,57,83,23
27045,90,81,90
27046,64,18,81
27047,9,80,95
27048,5,62,77
27049,16,30,32
27050,43,39,8
27051,87,38,33
27052,23,10,49
27053,1,27,62
27054,10,22,70
27055,12,47,35
27056,92,69,54
27057,30,47,15
27058,36,1,89
27059,100,10,40
27060,64,54,23
27061,76,24,81
27062,42,61,64
27063,90,27,98
27064,1,19,52
27065,7,8,72
27066,12,56,14
27067,38,100,91
27068,76,92,5
27069,74,77,45
27070,78,9,56
27071,22,95,94
27072,51,21,100
27073,84,21,55
27074,42,59,62
27075,48,69,77
27076,81,98,41
27077,50,48,71
27078,17,61,44
27079,44,16,94
27080,52,22,60
27081,85,29,37
27082,4,70,6
27083,63,66,28
27084,34,71,49
27085,79,60,65
27086,48,16,55
27087,38,23,14
27088,52,90,28
27089,87,11,11
27090,45,81,68
27091,50,97,74
27092,14,100,4
27093,45,55,54
27094,70,69,51
27095,7,45,5
27096,96,17,45
27097,14,65,80
27098,1,65,8
27099,72,65,43
27100,94,46,10
27101,31,95,75
27102,60,79,54
27103,78,42,48
27104,83,39,84
27105,90,54,1
27106,56,79,86
27107,6,44,56
27108,66,17,35
27109,65,93,28
27110,80,69,75
27111,77,90,87
27112,49,57,41
27113,85,36,99
27114,84,66,43
27115,62,100,9
27116,4,61,36
27117,30,56,6
27118,93,18,84
27119,59,20,14
27120,49,39,23
27121,20,36,87
27122,7,37,62
27123,12,4,92
27124,62,23,69
27125,40,29,47
27126,94,32,3
27127,89,56,55
27128,58,25,5
27129,78,36,73
27130,4,88,45
27131,84,83,26
27132,79,28,51
27133,78,16,5
27134,12,56,12
27135,5,91,8
27136,69,66,73
27137,50,77,1
27138,91,26,79
27139,100,64,49
27140,62,93,28
27141,33,18,26
27142,52,23,70
27143,17,33,71
27144,44,86,94
27145,10,70,6
27146,4,11,44
27147,32,51,70
27148,77,42,94
27149,61,30,79
27150,16,59,97
27151,98,87,9
27152,9,96,95
27153,31,34,83
27154,88,89,62
27155,22,59,39
27156,49,91,49
27157,94,81,65
27158,7,22,84
27159,28,63,54
27160,31,80,26
27161,83,35,33
27162,55,81,4
27163,3,69,9
27164,4,47,15
27165,68,57,5
27166,90,10,52
27167,15,68,92
27168,59,66,54
27169,19,98,32
27170,59,68,13
27171,68,26,98
27172,60,42,68
27173,23,11,37
27174,27,98,94
27175,15,92,44
27176,78,37,100
27177,16,77,8
27178,45,78,46
27179,11,75,23
27180,22,41,96
27181,69,85,39
27182,83,1,33
